<1m,,,,,,,,,,,,,,,,,
11/5/18,14:23:50,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-55,role,M 
11/5/18,14:23:51,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:23:52,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:23:53,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:23:54,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:23:55,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-59,role,M 
11/5/18,14:23:56,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-59,role,M 
11/5/18,14:23:57,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-60,role,M 
11/5/18,14:23:58,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-60,role,M 
11/5/18,14:23:59,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:00,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:01,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:02,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
